EYFP	mKate
12.75	4.05
39.950001	38.880001
3.4	22.68
22.1	25.110001
187.850006	12.96
2113.949951	1762.560059
800.700012	528.929993
5100.850098	13899.59961
69.700005	19.440001
21.25	12.15
10.200001	0.81
2749.75	5746.140137
455.600006	127.169998
1773.100098	2307.689941
33.150002	8.91
25002.75	47088.53906
522.75	452.790009
1601.400024	2140.02002
28.900002	13.77
3.4	6.48
28.050001	19.440001
9.35	15.39
0.85	14.58
613.700012	491.670013
69.700005	41.310001
83.300003	18.629999
12294.40039	15499.34961
59.5	5.67
26.35	5.67
5.95	12.96
43.350002	26.73
11132.4502	19150.01953
6100.450195	11203.11035
33.150002	29.16
42.5	12.96
90.950005	98.82
250.75	32.400002
3679.650146	4805.72998
2434.400146	3951.179932
24.650002	31.59
39.950001	64.800003
10564.65039	14360.49023
28.050001	23.49
2428.449951	5878.97998
307.700012	358.019989
24891.40039	19552.58984
72227.05469	67351.5
646	240.570007
33.150002	18.629999
7366.950195	15114.59961
119.850006	10.53
5058.350098	9535.320312
2.55	12.96
1609.050049	2970.27002
58.650002	55.080002
988.550049	1215
26.35	42.93
22.950001	12.15
44.200001	22.68
60.350002	18.629999
1074.400024	937.169983
15.3	37.259998
21.25	33.209999
7536.100098	10927.70996
5.95	4.05
3161.150146	8031.959961
39.100002	21.059999
2085.050049	1107.27002
1.7	8.1
772.650024	728.190002
11.900001	6.48
41.650002	28.35
28758.05078	29411.09961
1653.25	3761.639893
8.5	33.209999
5984.850098	9117.360352
11.900001	8.91
14.450001	25.92
3969.5	3245.669922
645.150024	283.5
942.650024	1394.01001
700.400024	1393.199951
95.200005	54.27
3935.5	5337.089844
12.75	21.059999
35.700001	16.200001
8.5	18.629999
11231.05078	31592.42969
45.900002	26.73
1043.800049	882.900024
18.700001	12.96
15.3	27.540001
29.75	5.67
54.400002	64.800003
38.25	16.200001
14.450001	22.68
37.400002	29.16
46.75	34.02
195.5	166.860001
5.1	20.25
2771	1753.650024
22.1	45.360001
24647.45117	23384.69922
1447.550049	915.299988
15424.9502	43230.51172
3.4	7.29
898.450012	756.539978
6.8	17.82
8.5	8.1
13.6	1.62
317.050018	32.400002
679.150024	338.579987
209.950012	30.780001
1271.599976	3273.209961
243.950012	25.92
704.650024	505.440002
675.75	678.780029
2494.75	6889.859863
43.350002	26.73
17	21.870001
45.050003	11.34
707.200012	303.75
14.450001	16.200001
20.400002	9.72
11.05	13.77
9320.25	10290.24023
3809.700195	9818.009766
43.350002	34.02
651.950012	525.690002
17117.30078	39569.30859
1083.75	838.349976
31.450001	7.29
32.299999	3.24
1.7	26.73
4063.850098	4796.819824
363.800018	226.800003
189.550003	95.580002
17.85	3.24
5.1	1.62
23.800001	42.93
51	65.610001
2031.5	3001.050049
47.600002	38.880001
5.95	13.77
21623.15039	23964.66016
2062.949951	779.220032
675.75	1035.180054
8985.350586	14691.78027
69.700005	41.310001
1470.5	1593.27002
62.050003	84.239998
45.050003	24.299999
116.450005	71.279999
8.5	29.16
64.599998	53.459999
34.850002	18.629999
223.550003	174.149994
4934.25	6364.169922
28.900002	19.440001
1513.850098	1859.76001
15.3	17.82
5584.5	10082.87988
28.050001	21.059999
26.35	12.96
4074.900146	8733.419922
5.1	23.49
41.650002	39.689999
18.700001	11.34
825.350037	828.630005
10116.7002	11311.65039
21.25	19.440001
21.25	21.870001
51	41.310001
193.800003	402.570007
1029.349976	561.330017
877.200012	3005.100098
995.350037	1180.97998
22.1	25.92
5654.200195	12499.11035
5.1	20.25
38.25	17.82
232.900009	78.57
18068.45117	33464.33984
19.550001	7.29
1587.800049	1339.73999
1030.200073	634.22998
48.450001	10.53
8562.049805	13505.94043
98.600006	84.239998
29.75	14.58
2564.449951	2353.050049
674.900024	439.829987
141.949997	102.870003
19565.30078	20126.88086
3375.350098	4519.799805
44.200001	15.39
13.6	1.62
17.85	17.01
34	13.77
7746.050293	7351.560059
53532.15234	51637.5
1144.950073	1287.089966
1394	1840.319946
1838.550049	1498.5
946.050049	3393.899902
31.450001	5.67
24.650002	7.29
7797.900391	15265.25977
5704.350098	8284.679688
1133.050049	952.559998
487.900024	29.969999
19.550001	11.34
180.200012	106.110001
60.350002	14.58
2368.100098	6028.02002
380.800018	861.030029
17	24.299999
39.950001	38.07
34.850002	41.310001
2593.350098	1390.77002
1178.950073	1890.540039
17.85	11.34
6.8	30.780001
67.150002	32.400002
23.800001	42.119999
1184.050049	1146.959961
194.650009	67.230003
78.200005	11.34
947.75	852.929993
4541.550293	4962.870117
5922.800293	3397.949951
5.95	25.110001
28.900002	13.77
242.25	144.990005
46.75	29.16
35.700001	3.24
17	4.86
61.200001	29.969999
3585.300049	3742.199951
130.900009	159.570007
24.650002	1.62
15063.7002	10778.66992
5.95	3.24
36.549999	13.77
2601	1403.72998
2457.350098	3102.300049
20.400002	32.400002
16.15	32.400002
2845.800049	4655.069824
15.3	26.73
157.25	73.709999
43.350002	28.35
79.050003	66.419998
28.050001	26.73
46.75	59.939999
14.450001	23.49
4602.75	11568.41992
907.800049	1293.569946
8007	16687.61914
26.35	21.059999
1054.849976	2185.380127
390.150024	74.519997
169.150009	68.849998
1196.800049	935.549988
12.75	14.58
1401.650024	2212.919922
16.15	23.49
10085.25	13448.42969
23.800001	4.86
188.700012	230.039993
3338.800049	2607.389893
2833.050049	3856.409912
417.350006	108.540001
676.600037	635.849976
945.200012	684.450012
5945.75	2086.560059
5.95	31.59
42.5	25.110001
11.05	19.440001
20.400002	31.59
1404.200073	613.97998
539.75	496.529999
2787.150146	2014.469971
5.95	15.39
54.400002	30.780001
18.700001	17.01
464.100006	353.160004
28.050001	12.96
2448.850098	5250.419922
34.850002	21.059999
18.700001	7.29
21.25	21.870001
0.85	3.24
606.900024	212.220001
3936.350098	4322.970215
2.55	6.48
2.55	9.72
34	10.53
278.800018	955.799988
22.950001	40.5
34.850002	19.440001
22.1	24.299999
17	30.780001
21.25	11.34
540.600037	308.610016
769.25	1171.26001
5.1	4.86
22.1	13.77
944.350037	1233.630005
19.550001	6.48
13.6	14.58
35.700001	12.15
295.800018	298.890015
22.950001	33.209999
12.75	35.639999
1628.600098	1291.140015
864.450012	1392.390015
1972.850098	2968.649902
474.300018	409.860016
714.850037	709.559998
3060	4002.209961
16.15	32.400002
436.900024	385.559998
18.700001	26.73
560.150024	659.340027
739.5	72.900002
20.400002	0.81
416.5	176.580002
333.200012	1137.23999
12.75	4.86
19.550001	13.77
1.7	4.05
204.850006	67.230003
3281	7031.609863
22.1	21.870001
73.950005	1.62
1697.450073	471.420013
195.5	23.49
15.3	31.59
29.75	10.53
56.100002	52.650002
148.75	25.110001
18.700001	9.72
5867.550293	5909.760254
111.350006	6.48
8.5	8.1
1249.5	1731.780029
11694.30078	9028.259766
4.25	20.25
0.85	24.299999
6.8	2.43
30.6	10.53
7253.900391	20245.94922
194.650009	213.839996
6826.350098	23558.84961
11.05	12.15
3214.700195	2368.439941
17.85	19.440001
8.5	12.96
11.900001	17.82
18.700001	8.91
157.25	73.709999
47.600002	38.880001
352.75	411.480011
5.95	8.91
4.25	9.72
22.950001	9.72
12387.90039	14012.19043
202.300003	62.369999
1561.450073	858.599976
1283.5	4909.410156
22.950001	111.779999
1864.900024	1913.219971
24.650002	6.48
13000.75	46415.42969
26.35	4.05
7627.900391	17011.61914
7.65	3.24
206.550003	378.269989
2.55	25.92
2763.350098	2540.969971
952	903.150024
4981	10661.21973
278.800018	520.02002
723.350037	797.849976
342.550018	45.360001
33.150002	9.72
60.350002	71.279999
1991.550049	3256.199951
1546.150024	3909.060059
23.800001	13.77
16907.34961	39961.35156
242.25	206.550003
4539.850098	6914.160156
3539.400146	393.660004
978.350037	1129.140015
13.6	25.110001
2623.950195	2371.679932
7.65	26.73
16.15	8.91
9225.049805	10376.09961
1094.800049	1067.579956
60.350002	48.599998
1750.150024	1591.650024
1309	1978.829956
36.549999	21.870001
44.200001	39.689999
5.95	21.870001
17	25.92
10.200001	19.440001
2426.75	1547.099976
168.300003	260.820007
7860.800293	14703.12012
2436.949951	3500.01001
158.949997	36.450001
57.800003	56.700001
16.15	10.53
1266.5	1546.290039
82.450005	40.5
697	1581.119995
42.5	2.43
192.950012	51.84
2543.199951	2200.77002
238	138.509995
26.35	21.059999
14.450001	4.05
68.849998	34.02
2711.5	1792.530029
1631.150024	850.5
372.300018	81
30.6	17.82
54760.40234	80512.38281
6.8	25.92
5.95	13.77
31.450001	38.880001
29.75	14.58
652.800049	480.329987
15.3	21.870001
1435.650024	3304.800049
7.65	18.629999
2.55	27.540001
5492.700195	2644.649902
4269.550293	3674.969971
2.55	14.58
17325.55078	15917.30957
7.65	34.830002
8.5	22.68
8.5	8.1
2362.150146	2323.080078
10279.04981	10304.00977
14811.25	19903.32031
204.850006	65.610001
1252.050049	2956.5
16.15	12.96
52.700001	40.5
122.400002	213.029999
494.700012	1419.119995
1.7	9.72
4.25	21.870001
14122.75	7720.919922
3562.350098	3444.929932
7330.400391	3439.26001
177.650009	52.650002
273.700012	78.57
28.050001	19.440001
19.550001	34.02
4733.649902	8734.230469
1952.450073	2382.209961
8211	13668.75
14.450001	21.870001
39.950001	16.200001
47.600002	23.49
13.6	15.39
38.25	13.77
3014.100098	1164.780029
3005.600098	7584.839844
259.25	176.580002
689.350037	716.039978
79.050003	12.15
28.900002	8.1
7.65	8.1
1136.450073	1752.030029
24.650002	19.440001
228.650009	199.259995
367.200012	623.700012
1747.600098	2990.52002
134.300003	119.879997
151.300003	425.25
21.25	35.639999
1078.650024	1593.27002
40.800003	94.769997
15.3	13.77
31.450001	21.059999
12.75	17.82
14.450001	38.880001
36.549999	12.15
1271.599976	1990.170044
5.1	1.62
8413.299805	16262.37012
3157.75	3104.72998
19.550001	5.67
25.5	17.01
670.650024	515.159973
67.150002	9.72
86.700005	6.48
1.7	12.96
13.6	16.200001
617.950012	157.949997
1780.75	4467.959961
26.35	34.830002
22.1	11.34
20.400002	20.25
19.550001	17.01
59.5	17.01
253.300003	456.839996
3469.700195	8259.570312
1491.75	1580.310059
181.900009	84.239998
6.8	20.25
11768.25	5409.180176
81.600006	35.639999
419.900024	647.190002
28.050001	17.01
24.650002	44.549999
27.200001	39.689999
612.850037	454.410004
40.800003	30.780001
1454.350098	953.369995
2013.650024	1073.25
20.400002	33.209999
146.199997	26.73
14.450001	14.58
1027.650024	1787.670044
12.75	17.01
17	25.92
5842.900391	5998.049805
3670.300049	1880.01001
18.700001	23.49
11.05	0.81
2315.400146	3740.580078
3.4	12.96
459.850006	73.709999
4.25	4.86
507.450012	562.140015
734.400024	1665.359985
25.5	28.35
28.900002	67.230003
26.35	21.870001
17	9.72
31.450001	21.870001
33.150002	18.629999
801.550049	648.809998
22.1	6.48
163.200012	221.130005
2954.600098	5995.620117
3526.650146	8327.610352
19532.15039	44273.78906
25.5	18.629999
304.300018	192.779999
7170.600098	7299.720215
17	29.969999
5388.150391	5644.890137
1570.800049	998.72998
22.950001	9.72
19.550001	12.96
253.300003	87.480003
45.050003	38.07
0.85	4.86
1847.050049	221.130005
31.450001	9.72
44.200001	21.870001
1921	3654.719971
1099.050049	241.380005
2029.800049	234.089996
11833.7002	9124.650391
24.650002	27.540001
428.400024	275.399994
29.75	25.110001
38.25	46.170002
14.450001	3.24
7882.050293	19999.71094
494.700012	293.220001
42.5	13.77
798.150024	1004.400024
868.700012	443.070007
3074.450195	4953.149902
4153.950195	12632.75977
0.85	5.67
14020.75	8249.849609
1195.950073	4888.350098
9929.700195	10469.25
2099.5	2642.219971
221	676.349976
1502.800049	1082.969971
2816.050049	3564
16479.80078	46839.87109
10.200001	8.1
11010.05078	14963.94043
1186.599976	813.23999
13.6	21.870001
83.300003	17.01
3268.25	5372.72998
34.850002	17.82
17	23.49
36.549999	37.259998
22.950001	34.830002
49.300003	21.870001
1382.950073	1031.130005
4436.149902	4698.810059
2239.75	1749.599976
1.7	12.15
2251.650146	744.390015
513.400024	336.959991
3.4	9.72
7.65	4.86
2878.950195	3084.47998
6775.350098	10295.91016
110.5	8.91
5.95	21.870001
1082.900024	554.849976
1037.849976	755.72998
3632.050049	2467.26001
8624.950195	17165.51953
10.200001	8.91
13055.15039	26493.48047
17583.09961	21535.4707
1399.950073	2375.72998
5095.75	10109.61035
371.450012	227.610001
289.850006	22.68
81.600006	8.1
1605.650024	2114.100098
7.65	30.780001
179.350006	58.32
1686.400024	1885.680054
20371.09961	14555.7002
1173.849976	1200.420044
34.850002	8.91
2266.949951	2008.800049
21.25	29.969999
358.700012	379.079987
21.25	9.72
23408.15039	22000.41016
19571.25	13917.41992
15.3	1.62
10.200001	10.53
28.900002	14.58
16.15	16.200001
3834.350098	4962.060059
21958.05078	53726.48828
4525.399902	6575.580078
1026.800049	982.530029
3.4	17.01
14.450001	15.39
30.6	27.540001
2914.650146	5898.419922
665.550049	788.130005
4.25	21.870001
962.200012	895.859985
299.200012	102.870003
663.850037	1438.560059
563.549988	286.73999
187	55.080002
7347.400391	14132.07031
2384.25	1170.449951
21.25	9.72
4039.200195	7922.609863
113.050003	37.259998
49.300003	32.400002
2997.100098	3661.199951
232.050003	46.98
33.150002	3.24
2275.449951	3615.840088
45.050003	46.98
12.75	1.62
508.300018	202.5
25.5	17.01
25.5	21.059999
28.050001	15.39
82.450005	40.5
5.1	5.67
118.150002	22.68
486.200012	164.430008
27.200001	7.29
22.950001	10.53
2.55	4.05
37.400002	4.86
34.850002	21.059999
5543.700195	12546.08984
21.25	7.29
17.85	0.81
23.800001	5.67
38.25	50.220001
58.650002	46.170002
1.7	8.1
11.05	4.05
1.7	19.440001
20.400002	46.98
13571.9502	22318.74023
974.950012	1608.660034
1212.950073	1573.829956
2997.950195	2488.320068
364.650024	34.830002
27.200001	11.34
22.950001	8.91
6967.450195	7461.720215
13.6	12.96
1253.75	1440.180054
9.35	18.629999
4.25	14.58
525.299988	215.460007
255.850006	189.539993
21.25	35.639999
16.15	9.72
75.650002	81
249.900009	69.660004
368.900024	268.110016
7.65	4.05
583.950012	661.77002
20.400002	16.200001
227.800003	253.529999
2394.449951	5841.720215
4393.649902	2295.540039
32.299999	8.91
33.150002	1.62
45.050003	12.15
39.950001	17.01
4273.800293	9057.419922
301.75	72.090004
11.900001	5.67
38.25	18.629999
0.85	30.780001
24.650002	35.639999
32.299999	31.59
16.15	26.73
701.25	1454.76001
56.950001	16.200001
4.25	10.53
214.200012	29.969999
11.05	1.62
18252.90039	47814.30078
753.100037	938.789978
15.3	11.34
3.4	16.200001
16.15	23.49
47.600002	18.629999
1502.800049	1229.579956
2599.300049	3973.050049
9.35	25.110001
2.55	0.81
13.6	18.629999
9.35	12.96
6683.550293	4793.580078
2452.25	3385.800049
2197.25	1971.540039
1664.300049	2263.139893
9.35	25.110001
17.85	5.67
1395.700073	2106.810059
23.800001	36.450001
22.950001	22.68
5.1	10.53
2700.450195	1934.280029
11839.65039	23614.74023
1423.75	2118.959961
81.600006	6.48
34	25.92
15243.90039	15566.58008
271.149994	156.330002
4.25	4.05
46.75	3.24
28.900002	30.780001
7027.800293	10415.79004
66.300003	12.15
0.85	14.58
13.6	46.170002
50.150002	23.49
5.1	4.86
236.300003	130.410004
1392.300049	724.950012
548.25	536.220032
8664.049805	5301.450195
29.75	25.92
30.6	12.96
12.75	2.43
5.1	8.91
620.5	876.419983
5.1	14.58
1228.25	938.789978
1720.400024	4437.180176
8192.299805	6628.22998
190.400009	1.62
302.600006	21.059999
3655.850098	4892.399902
1313.25	702.27002
3762.950195	7307.010254
15834.65039	22882.5
2421.650146	5244.75
3684.75	3975.47998
14060.7002	32363.55078
34.850002	34.02
5751.100098	6958.709961
1399.950073	862.650024
69.700005	54.27
9332.150391	9181.349609
3827.550049	9554.759766
11280.35059	14064.03027
857.650024	1675.079956
2492.199951	1311.390015
1216.349976	3196.26001
47.600002	38.07
45.050003	30.780001
1004.700012	797.849976
21.25	8.91
26.35	21.870001
0.85	23.49
221	152.279999
12.75	10.53
157.25	19.440001
4.25	3.24
3.4	4.05
210.800003	34.02
33.150002	22.68
16.15	42.93
7935.600098	6442.740234
153	42.93
6572.200195	6597.450195
9429.049805	27175.5
9.35	16.200001
10.200001	6.48
714	526.5
856.800049	857.789978
49.300003	115.019997
5608.300293	9508.589844
1129.650024	3059.370117
304.300018	256.769989
10570.60059	15715.62012
45.050003	15.39
25.5	7.29
5517.350098	3864.51001
34.850002	14.58
92.650002	13.77
2453.100098	2402.459961
3807.150146	3345.300049
28.050001	35.639999
10602.90039	16899.83984
18.700001	14.58
386.75	212.220001
515.950012	487.619995
19.550001	7.29
197.200012	72.090004
7.65	13.77
26.35	16.200001
33.150002	4.86
11039.80078	11474.45996
692.75	271.350006
255	77.760002
747.150024	767.880005
351.050018	131.220001
5573.450195	8402.129883
1490.900024	1230.390015
4284	2464.02002
103.700005	72.090004
28.050001	10.53
2254.199951	1656.449951
3395.75	3955.22998
3967.800049	3210.840088
226.100006	393.660004
2889.150146	5095.709961
4199	1058.670044
259.25	39.689999
38349.44922	76148.91406
9491.100586	22381.10938
2873	2317.409912
11.900001	29.16
37947.40234	34233.83984
8.5	3.24
105.400002	15.39
190.400009	82.620003
25.5	40.5
35.700001	25.110001
16.15	55.889999
38.25	29.969999
5.1	0.81
596.700012	571.049988
1846.200073	1432.079956
49.300003	46.170002
37.400002	37.259998
368.050018	320.76001
82.450005	12.15
119	23.49
28.050001	3.24
2279.699951	3577.77002
153	124.739998
8689.549805	12444.83984
8216.100586	13594.23047
753.100037	1243.349976
7330.400391	5620.589844
14.450001	51.029999
6.8	35.639999
7.65	18.629999
1.7	28.35
1393.150024	1123.469971
21.25	35.639999
26.35	17.82
22.950001	15.39
48.450001	95.580002
6114.050293	12923.54981
38454.85156	4804.919922
126.650002	34.830002
5569.200195	4885.109863
1516.400024	2866.590088
7353.350098	15556.04981
1170.450073	1653.209961
564.400024	241.380005
396.950012	616.409973
960.5	569.429993
7870.150391	10031.04004
22.1	42.93
5.1	37.259998
759.900024	673.109985
33.150002	6.48
41.650002	15.39
82.450005	45.360001
954.550049	425.25
26.35	16.200001
448.800018	368.549988
10.200001	16.200001
35.700001	23.49
16.15	0.81
2276.300049	1220.670044
662.150024	325.619995
234.600006	230.039993
2686.850098	2111.669922
4853.5	6663.060059
1469.650024	3548.610107
23.800001	4.86
39.950001	25.110001
1093.950073	426.059998
32.299999	8.1
32.299999	20.25
24.650002	33.209999
11.05	9.72
19.550001	8.1
24.650002	3.24
22.950001	14.58
1866.600098	3739.77002
8.5	4.05
37.400002	16.200001
5462.950195	19912.23047
92.650002	34.02
36.549999	16.200001
6041.800293	10248.92969
1386.350098	2351.429932
27.200001	3.24
4.25	3.24
428.400024	358.829987
16.15	8.1
19.550001	16.200001
9199.549805	27822.68945
15.3	6.48
1886.150024	2438.909912
15.3	37.259998
12.75	17.01
776.050049	964.710022
5.95	21.870001
8.5	11.34
1297.099976	2796.929932
5.95	15.39
21.25	60.75
4947.850098	5441.580078
41.650002	25.92
5462.950195	10518.66016
19.550001	12.15
441.150024	218.699997
14.450001	3.24
29.75	14.58
15.3	21.870001
49.300003	23.49
56.100002	28.35
14.450001	46.98
46032.60156	26570.42969
19.550001	29.969999
1302.200073	735.47998
5459.550293	10222.2002
188.700012	139.320007
247.350006	238.949997
5.1	10.53
57.800003	30.780001
3691.550049	12524.21973
11.05	15.39
22.1	18.629999
69.700005	25.110001
0.85	14.58
22.1	15.39
1160.25	1230.390015
27.200001	115.830002
34	11.34
2.55	5.67
32360.35156	51200.10156
27.200001	24.299999
1.7	9.72
64.599998	6.48
2385.100098	3827.25
4.25	0.81
16.15	19.440001
58.650002	38.880001
16.15	34.02
13.6	46.98
1233.349976	886.140015
12.75	17.01
36.549999	18.629999
5086.399902	6916.589844
17	18.629999
2.55	32.400002
16.15	28.35
4636.75	12545.28027
1796.050049	813.23999
158.949997	35.639999
34.850002	2.43
18.700001	39.689999
510	306.179993
1410.150024	2257.469971
4936.800293	12806.09961
4472.700195	2673.810059
6022.25	4210.379883
2760.800049	3778.649902
1.7	26.73
140.25	19.440001
10.200001	8.91
4170.950195	4769.279785
3047.25	3315.330078
114.75	79.379997
52.700001	17.82
3647.350098	4494.689941
2861.100098	5044.680176
3950.800049	6386.040039
1.7	0.81
11106.10059	17209.25977
824.5	1786.859985
27.200001	21.059999
20.400002	12.15
2.55	4.05
10.200001	20.25
5291.25	11780.63965
86.700005	17.82
214.200012	33.209999
3894.700195	14791.41016
282.200012	116.639999
102	9.72
1872.550049	1698.569946
8.5	1.62
27.200001	2.43
25641.10156	45826.55859
94.350006	33.209999
2290.75	1102.410034
32291.5	42496.64844
34	6.48
3672	5833.620117
4329.050293	14225.21973
3690.700195	7798.680176
14404.10059	37687.67969
665.550049	591.299988
51	17.01
8262.850586	11327.84961
1716.150024	831.869995
657.900024	871.559998
35.700001	6.48
390.150024	373.410004
6.8	28.35
17	12.96
1556.350098	1609.469971
171.700012	37.259998
34.850002	51.029999
1785.850098	3481.380127
4813.550293	1490.400024
17645.15039	49895.19141
923.100037	751.679993
11.05	21.870001
15.3	14.58
1.7	14.58
5.95	0.81
7.65	7.29
20.400002	6.48
620.5	908.820007
4396.200195	3774.600098
1.7	27.540001
15901.80078	19982.69922
13.6	46.98
7.65	27.540001
4958.050293	11749.86035
5289.550293	4258.169922
4603.600098	13769.19043
2045.100098	1750.410034
1730.600098	437.399994
130.900009	37.259998
35.700001	32.400002
16.15	22.68
34	4.05
11.05	34.830002
39.100002	9.72
23.800001	46.170002
37.400002	12.96
22.950001	25.92
125.800003	71.279999
102.850006	68.040001
9843.850586	15296.04004
11.05	16.200001
7718	18603.26953
6221.150391	9516.69043
52.700001	15.39
27.200001	22.68
534.650024	45.360001
9.35	2.43
19.550001	7.29
19.550001	22.68
5.1	3.24
5.1	7.29
378.25	160.380005
1170.450073	1532.52002
25.5	31.59
498.100006	650.429993
39.100002	27.540001
46645.45313	85242.78125
48.450001	2.43
19.550001	1.62
416.5	648.809998
459.850006	472.230011
3814.800049	2239.649902
9.35	17.01
51.850002	11.34
16.15	21.870001
14.450001	29.16
243.950012	93.959999
14224.75	20020.76953
2901.900146	4634.819824
21.25	19.440001
143.650009	46.170002
4.25	4.05
20.400002	22.68
3.4	4.86
3.4	52.650002
40.800003	38.880001
12.75	21.870001
33.150002	23.49
4.25	8.91
1568.25	2141.639893
2531.300049	2632.5
4554.300293	8734.230469
787.100037	999.539978
34952.85156	29522.07031
349.350006	146.610001
290.700012	225.990005
3.4	32.400002
25.5	2.43
4743.850098	4421.790039
46.75	9.72
11.05	17.01
11.05	8.1
17	27.540001
7.65	12.15
4035.800049	5344.379883
1529.150024	1276.560059
36.549999	6.48
7.65	29.969999
578	184.680008
64.599998	38.07
68	17.82
47.600002	17.01
3179.850098	11881.88965
3391.5	5320.890137
18.700001	4.86
568.650024	158.759995
323	129.600006
26.35	11.34
7049.050293	14924.25
5.95	21.870001
5.1	11.34
29.75	0.81
1605.650024	532.169983
4454.850098	3051.27002
15.3	26.73
374	543.51001
1812.200073	1136.430054
0.85	14.58
7.65	20.25
11086.55078	27714.96094
2072.300049	1657.26001
12172	19532.33984
87.550003	19.440001
544	628.559998
8.5	26.73
4.25	24.299999
3980.550049	7494.120117
214.200012	123.120003
9.35	53.459999
1878.5	1729.349976
115.600006	54.27
4290.800293	5188.859863
720.800049	1608.660034
18225.70117	13373.09961
5898.150391	11140.74023
1507.900024	733.859985
9.35	12.96
9163.850586	22828.23047
2584.850098	5307.120117
3.4	25.110001
28.050001	27.540001
23.800001	21.870001
18420.34961	13683.33008
1593.75	735.47998
2117.350098	2545.830078
260.100006	55.080002
3434.850098	5065.740234
4.25	8.91
0.85	7.29
1779.900024	1390.77002
23.800001	11.34
8.5	0.81
3.4	2.43
2589.100098	1462.050049
112.200005	18.629999
17.85	12.96
39.100002	4.86
17.85	2.43
108.800003	79.379997
12.75	22.68
3473.100098	6220.799805
330.650024	219.509995
453.050018	415.529999
28.050001	15.39
9.35	21.870001
17.85	28.35
1994.100098	3951.98999
754.800049	422.820007
1418.650024	720.900024
2801.600098	3442.5
23.800001	26.73
22037.95117	36988.64844
28.900002	21.059999
5598.100098	6484.049805
5822.5	13024.79981
15310.2002	26325
1.7	21.870001
13.6	4.05
423.300018	230.039993
19.550001	8.91
4204.950195	5518.529785
8687	17571.33008
377.400024	151.470001
3496.900146	3768.929932
85.850006	21.059999
702.100037	639.900024
13.6	6.48
45.050003	21.059999
296.649994	11.34
1791.800049	1780.380005
538.900024	214.649994
14.450001	37.259998
9.35	9.72
524.450012	550.799988
32.299999	19.440001
199.75	68.849998
3796.100098	2530.439941
1636.25	1043.280029
160.650009	152.279999
2.55	1.62
6421.75	6207.839844
10.200001	17.01
1614.150024	1218.23999
5992.5	1918.079956
23.800001	3.24
42.5	20.25
19.550001	4.86
19861.95117	34591.05078
1031.050049	491.670013
8866.350586	17463.59961
361.25	144.990005
9.35	7.29
3.4	4.86
100.300003	24.299999
11.900001	12.15
39.950001	14.58
1066.75	1748.790039
7336.350098	15313.86035
5.95	4.05
28.050001	15.39
13.6	29.16
21.25	56.700001
10.200001	7.29
257.550018	186.300003
27.200001	29.969999
1.7	21.870001
436.900024	285.119995
3445.900146	2474.550049
8486.400391	7670.700195
62.050003	8.91
7.65	31.59
7911.800293	5668.379883
42.5	37.259998
136.850006	30.780001
12.75	22.68
43.350002	53.459999
39.100002	29.969999
46.75	24.299999
28.050001	13.77
40.800003	40.5
7270.050293	7785.720215
12.75	8.1
417.350006	698.220032
6093.650391	10069.91992
11247.2002	19797.21094
4.25	6.48
376.550018	178.199997
11139.25	20010.24023
9523.400391	13808.07031
294.950012	766.26001
50.150002	12.15
16.15	9.72
2.55	21.870001
3801.200195	3152.52002
2448	1547.910034
845.75	764.640015
2782.900146	4979.069824
308.550018	91.529999
232.900009	312.660004
8197.400391	14298.12012
20.400002	6.48
11.900001	3.24
380.800018	97.199997
13.6	12.96
30.6	9.72
26.35	22.68
1685.550049	2651.130127
2725.950195	8727.75
17	31.59
20570	42077.87891
22.1	38.880001
38.25	44.549999
39.950001	55.889999
19384.25	20488.94922
309.399994	328.860016
46.75	13.77
816.850037	425.25
1564.850098	2711.070068
2.55	14.58
75.650002	72.900002
16.15	28.35
3330.300049	3607.73999
6308.700195	8979.660156
46.75	96.389999
5970.400391	4469.580078
494.700012	511.920013
1592.050049	2246.939941
844.050049	568.619995
23.800001	21.059999
10.200001	26.73
4977.600098	8045.72998
44.200001	38.880001
13.6	1.62
48.450001	8.91
10.200001	16.200001
491.300018	191.160004
470.900024	265.679993
62.050003	28.35
8.5	9.72
43.350002	16.200001
2895.950195	2015.280029
12.75	2.43
7.65	8.1
10.200001	12.15
1853.850098	2888.459961
5.95	0.81
1133.900024	653.669983
9.35	13.77
102.850006	117.449997
66.300003	19.440001
3974.600098	2603.340088
5.1	5.67
0.85	4.05
7666.150391	7920.990234
39.100002	19.440001
2.55	11.34
6.8	5.67
21289.95117	31397.2207
6603.650391	9150.570312
11317.75	21165.30078
226.950012	95.580002
43.350002	12.96
3008.150146	11936.96973
10336.85059	16811.55078
385.900024	185.490005
9.35	26.73
0.85	6.48
11.900001	5.67
3560.650146	3930.120117
2911.25	4762.799805
34	33.209999
11.05	19.440001
20.400002	28.35
2228.699951	1903.5
676.600037	337.769989
1562.300049	2716.73999
1.7	26.73
13.6	4.05
14.450001	4.86
3025.150146	12140.28027
24.650002	10.53
3761.25	4973.399902
774.350037	694.169983
24.650002	17.01
44.200001	27.540001
41.650002	24.299999
4367.300293	7243.830078
7233.5	16572.59961
61.200001	14.58
510	1007.640015
140.25	62.369999
25.5	36.450001
11.05	4.86
20.400002	17.01
51	29.969999
22.950001	7.29
33.150002	29.16
13.6	4.05
1.7	26.73
269.450012	938.789978
