EYFP	mKate
4602.75	367.73999
14776.40039	3815.909912
25076.70117	7520.850098
28.900002	3.24
12.75	27.540001
5.1	8.1
51509.15234	19592.2793
35.700001	7.29
2692.800049	978.47998
2.55	9.72
23489.75	6202.97998
10601.2002	2657.610107
12.75	11.34
2.55	31.59
26.35	24.299999
4833.100098	1319.48999
10.200001	34.830002
80617.39844	29680.83008
421.600006	4.05
17896.75	4092.929932
90097.45313	29235.33008
113.050003	21.059999
33.150002	1.62
40.800003	17.82
51196.35156	15364.88965
175.100006	61.560001
42101.35156	12158.91016
23.800001	9.72
11181.75	3548.610107
90746	28549.25977
21.25	19.440001
6589.200195	1394.819946
107494.4063	28626.21094
5.1	14.58
34.850002	20.25
33.150002	21.870001
635.799988	49.41
628.150024	45.360001
189.550003	4.05
639.200012	17.82
5.1	4.05
57877.35156	20057.2207
15.3	24.299999
13.6	12.96
15.3	2.43
6212.650391	1782.810059
1021.700012	128.789993
28.050001	8.91
32.299999	6.48
54848.80078	20518.91992
88671.15625	11761.2002
289.850006	17.01
22.950001	32.400002
2855.150146	894.23999
190.400009	38.07
1462	247.860001
143423.0469	74254.32031
1847.900024	89.099998
16.15	13.77
561	81.809998
119.850006	22.68
170	8.1
11220	2851.199951
25741.40039	5761.529785
1014.050049	10.53
31.450001	12.15
53716.60156	15947.28027
6018	621.27002
10126.04981	3903.389893
199648.8594	121128.2109
10068.25	2903.850098
31.450001	17.01
369.75	19.440001
13.6	29.16
441.150024	8.91
36.549999	0.81
25.5	1.62
2.55	0.81
5.95	1.62
8.5	20.25
45.900002	54.27
1346.400024	421.200012
1199.349976	55.889999
5.95	8.91
5394.950195	510.299988
7.65	1.62
39.950001	23.49
6387.75	640.710022
4256.800293	633.419983
55593.40234	20604.7793
267.75	39.689999
68	12.96
11.05	19.440001
20.400002	22.68
176.800003	25.110001
34	17.01
24128.95117	6390.089844
5951.700195	1006.830017
1346.400024	226.800003
15900.10059	4857.569824
8.5	9.72
5.95	9.72
31.450001	24.299999
31024.15039	5179.140137
3001.350098	1330.829956
6420.900391	200.070007
142.800003	6.48
32027.15039	6505.109863
57.800003	34.830002
36868.75	7166.069824
17890.80078	2439.719971
34	8.91
114.75	31.59
765	55.080002
186.150009	11.34
235.450012	33.209999
10.200001	4.86
45.900002	54.27
7043.100098	5658.660156
177583.7031	104996.25
456.450012	13.77
6679.300293	1405.349976
30154.60156	10470.05957
38.25	33.209999
25.5	18.629999
35.700001	43.740002
52008.10156	8011.709961
2051.900146	615.599976
13856.7002	3182.48999
31486.55078	11439.62988
60.350002	18.629999
26.35	24.299999
47.600002	1.62
19074.84961	7617.240234
20486.70117	5102.189941
44.200001	12.15
184843.5625	35117.55078
5032.850098	2059.830078
11.05	20.25
40449.80078	19461.06055
53451.40234	14366.96973
11.05	17.01
455.600006	13.77
7740.100098	1116.98999
5.1	4.86
7928.800293	1464.47998
2984.350098	89.099998
17	16.200001
8.5	3.24
61983.70313	20023.19922
1948.200073	110.160004
45.900002	4.05
204	7.29
32.299999	42.93
26760.55078	7170.120117
10.200001	4.05
65647.20313	30102.83984
84427.95313	39493.17188
30145.25	8722.889648
1637.100098	738.720032
3113.550049	314.279999
91.800003	17.82
27.200001	28.35
22683.10156	3757.590088
12.75	8.1
49.300003	19.440001
39647.40234	8929.44043
26.35	8.91
24.650002	10.53
6.8	5.67
26.35	8.91
3671.150146	2263.139893
73.099998	56.700001
118023.3516	36820.98047
1856.400024	57.509998
9.35	24.299999
49072.20313	9615.509766
7.65	4.05
24.650002	36.450001
44.200001	30.780001
8.5	3.24
121.550003	16.200001
34.850002	34.830002
10.200001	10.53
45.050003	8.1
8535.700195	1704.23999
0.85	3.24
28.900002	16.200001
328.100006	32.400002
2478.600098	162
35.700001	8.1
7.65	19.440001
6.8	18.629999
1093.099976	97.199997
54.400002	11.34
17.85	17.82
2137.75	171.720001
323	29.16
36.549999	37.259998
15374.80078	3672.540039
22.950001	6.48
60123.05078	20741.66992
1106.700073	27.540001
7547.150391	1662.119995
310.25	18.629999
26.35	38.07
2803.300049	411.480011
26.35	14.58
28.900002	10.53
0.85	10.53
613.700012	4.86
66132.55469	27421.74023
109265.8047	62340.83984
67487.45313	24920.46094
529.549988	27.540001
8.5	12.15
38.25	38.880001
26.35	26.73
6.8	21.059999
4199	699.030029
177.650009	5.67
51	17.01
43.350002	7.29
107.100006	5.67
21.25	19.440001
47.600002	28.35
41.650002	8.91
253.300003	21.059999
9424.799805	2089.800049
35.700001	8.91
12.75	0.81
209.100006	30.780001
12.75	5.67
34	4.86
16471.30078	3426.300049
10977.75	2750.76001
2.55	8.1
36.549999	68.040001
2371.5	156.330002
742.900024	46.98
22571.75	4794.390137
40057.94922	9534.509766
33018.25	5713.740234
59014.65234	17976.33008
97.75	46.98
108.800003	18.629999
5.95	18.629999
617.950012	51.84
18.700001	29.969999
101.150002	25.110001
22.1	42.93
1956.700073	157.139999
8829.799805	2918.429932
18.700001	8.91
31912.40039	10180.88965
48462.75	15763.41016
3082.100098	763.830017
64.599998	28.35
41.650002	27.540001
1.7	0.81
76612.20313	25941.06055
49835.5	21183.11914
49.300003	22.68
15098.55078	3574.530029
40.800003	32.400002
833.850037	12.96
99387.10156	49256.10156
17321.30078	3148.469971
742.050049	36.450001
12206	4483.350098
28.050001	36.450001
410.550018	30.780001
3.4	46.170002
14.450001	11.34
42.5	29.16
3997.550049	379.890015
37.400002	51.029999
12.75	1.62
4743	341.820007
25.5	24.299999
38.25	36.450001
6459.150391	1106.459961
1524.050049	72.090004
13673.10059	3391.469971
25.5	24.299999
329.800018	25.110001
14.450001	2.43
11511.55078	2664.899902
44022.35156	14969.61035
2188.75	183.869995
171.700012	11.34
85	38.07
28.050001	5.67
0.85	8.1
9.35	20.25
1248.650024	162
72330.75	14375.07031
25.5	13.77
8267.100586	1473.390015
53284.80078	16218.62988
5775.75	1297.619995
10.200001	12.15
182199.2031	22246.65039
7.65	1.62
46313.95313	19482.11914
7.65	29.16
36871.30078	10377.71973
3.4	23.49
334.050018	40.5
124303.1563	24440.13086
11.900001	7.29
187	40.5
18042.95117	5345.189941
448.800018	29.16
5.1	18.629999
56597.25	20852.64063
1.7	1.62
25474.5	6782.129883
32.299999	5.67
2075.699951	147.419998
3.4	11.34
24192.70117	4741.740234
53694.5	15556.86035
117025.4531	52262.82031
202.300003	3.24
0.85	8.91
50376.10156	12994.83008
131.75	8.1
5.1	22.68
26.35	21.059999
5.95	2.43
5627.850098	1298.430054
32321.25	8641.080078
7921.150391	1227.959961
25.5	11.34
21.25	27.540001
2782.050049	659.340027
64243.85156	18657.54102
13447.85059	2069.550049
30.6	26.73
8.5	14.58
20.400002	23.49
63138.85156	20135.79102
44.200001	19.440001
38.25	20.25
127.5	39.689999
22712	3457.889893
2.55	17.82
13795.5	2699.72998
63454.20313	18926.46094
128607.5547	29029.58984
3311.600098	427.679993
61475.40234	5008.22998
37265.69922	8461.259766
60.350002	37.259998
47505.65234	17964.17969
130245.5	33393.87109
47117.20313	16903.89063
53178.55078	17923.67969
244.800003	3.24
216.75	17.82
319.600006	53.459999
59434.55078	16362
85100.30469	26900.91016
8638.549805	1044.900024
7950.900391	4037.850098
2.55	12.15
105192.6016	47174.39844
14.450001	42.93
163931	66886.5625
17.85	8.1
19011.09961	4757.129883
22.1	3.24
67.150002	55.080002
13.6	34.02
56.950001	16.200001
55.25	42.119999
160.650009	47.790001
7634.700195	4817.879883
13924.7002	6197.310059
60.350002	19.440001
33.150002	21.870001
35.700001	9.72
12.75	18.629999
38462.5	17815.94922
5836.100098	835.109985
56.100002	15.39
101597.1016	49678.10938
288.149994	30.780001
28688.35156	5827.140137
2808.400146	174.960007
260.950012	44.549999
57234.75	8729.370117
29.75	18.629999
61.200001	30.780001
4.25	4.86
13.6	8.1
17	1.62
33.150002	16.200001
47007.55078	15079.77051
21524.55078	7217.100098
74980.20313	20888.2793
4956.350098	1012.5
46.75	0.81
38.25	4.05
22139.10156	3197.880127
18.700001	16.200001
5978.900391	442.26001
22.1	42.93
5831.850098	1381.050049
34794.75	9475.379883
17.85	13.77
1178.950073	7.29
29830.75	9359.549805
1112.650024	42.119999
7642.350098	700.650024
59651.30078	25685.09961
21436.15039	3618.27002
9591.400391	953.369995
1677.900024	224.369995
29.75	41.310001
119	3.24
30648.45117	5282.010254
15.3	15.39
1734.850098	292.410004
280.5	25.110001
4854.350098	614.789978
17	45.360001
302.600006	34.02
51.850002	14.58
51	29.16
16903.09961	5377.589844
29.75	36.450001
1399.100098	133.649994
22.950001	14.58
13.6	31.59
8.5	14.58
4938.5	397.709991
49.300003	35.639999
78.200005	49.41
56.100002	17.01
7127.25	1418.310059
313.649994	34.830002
42721	13208.66992
10568.90039	2108.429932
40463.40234	14170.13965
63100.60156	11868.12012
28.050001	42.119999
5041.350098	749.25
14634.4502	3862.889893
22.950001	8.91
146.199997	29.16
21.25	16.200001
966.450012	95.580002
10617.35059	3159
5.1	12.15
48854.60156	13438.70996
2.55	2.43
527	12.15
193.800003	13.77
1699.150024	98.82
10560.40039	2459.969971
7341.450195	1576.26001
11468.2002	3808.620117
439.450012	25.110001
2.55	5.67
106389.4063	32399.18945
35.700001	12.15
11.900001	15.39
10.200001	13.77
946.050049	70.470001
10468.60059	2965.409912
874.650024	15.39
9.35	17.01
68	2.43
515.950012	22.68
11.900001	21.059999
10732.9502	2503.709961
66.300003	57.509998
42.5	25.110001
60315.15234	19932.48047
52502.80078	8615.969727
4563.649902	562.950012
17704.65039	5707.260254
64671.40234	20059.65039
7501.25	1984.5
1826.650024	396.089996
21.25	8.91
13598.30078	3346.919922
1595.450073	128.789993
8067.350098	1321.109985
408	22.68
4.25	4.86
16.15	9.72
25.5	11.34
80830.75	40432.76953
29647.15039	6438.689941
24.650002	34.02
38.25	26.73
5.95	21.870001
56.100002	33.209999
1.7	5.67
769.25	6.48
14.450001	25.110001
10011.29981	2223.449951
1374.450073	21.870001
66.300003	23.49
32428.35156	8322.75
69881.05469	37184.67188
150.449997	55.080002
40.800003	25.92
1162.800049	51.84
10048.7002	1146.150024
1269.900024	82.620003
374.850006	7.29
1938.850098	134.460007
5.1	50.220001
2589.949951	128.789993
9.35	7.29
13.6	22.68
52105.85156	23273.73047
17929.90039	4429.080078
56984	18745.83008
42923.30078	7575.120117
9.35	8.91
420.75	9.72
2.55	20.25
21.25	21.870001
1172.150024	22.68
78.200005	55.080002
45.050003	1.62
1954.150024	418.769989
118198.4531	48972.60156
11.05	16.200001
146.199997	21.059999
18824.95117	6341.490234
16696.55078	4295.430176
166788.7031	102925.8906
22.1	29.969999
3652.450195	724.950012
135766.25	89388.35938
25773.70117	5742.899902
10346.2002	2997.810059
17	12.96
48300.40234	11570.04004
9643.25	2959.73999
7.65	15.39
75424.75	33499.17188
43944.15234	16174.08008
3357.5	417.149994
7004	1151.819946
6.8	8.91
4986.100098	967.950012
17794.75	2834.189941
38.25	6.48
29.75	21.870001
294.100006	21.870001
27.200001	1.62
342.550018	54.27
385.900024	3.24
186586.0625	139238.1875
9331.299805	3221.370117
88023.45313	19102.23047
8052.050293	1788.47998
41176.55078	9989.730469
37.400002	25.110001
45074.65234	14979.33008
15553.30078	2557.97998
14.450001	0.81
21.25	4.05
33.150002	38.880001
107.100006	11.34
39.950001	4.05
37.400002	4.05
87.550003	8.1
212.5	6.48
22.950001	33.209999
26.35	27.540001
4.25	24.299999
8.5	34.830002
59451.55078	19460.25
56.950001	12.96
428.400024	8.91
16.15	6.48
1295.400024	73.709999
2234.650146	332.100006
42.5	37.259998
2058.699951	166.050003
34.850002	12.96
1873.400024	342.630005
563.549988	26.73
55477.80078	23976
37711.94922	12793.9502
43.350002	32.400002
2.55	6.48
1564	224.369995
29379.40039	13041
38148	12792.33008
5122.950195	1202.849976
41.650002	17.82
234.600006	21.870001
940.100037	64.800003
5754.5	520.830017
19.550001	17.82
175.950012	6.48
16911.59961	4533.569824
17.85	29.16
5.95	17.01
24.650002	36.450001
24.650002	22.68
85963.90625	29206.98047
11.900001	14.58
992.800049	91.529999
9267.549805	1911.599976
4.25	29.16
29.75	21.870001
1012.350037	59.939999
1217.200073	174.960007
5.95	0.81
756.5	32.400002
36.549999	19.440001
41.650002	30.780001
5989.950195	2190.23999
49.300003	20.25
8560.350586	1755.27002
8951.350586	1018.169983
63.75	44.549999
53.550003	7.29
57008.65234	16891.74023
39.100002	12.15
178173.6094	115802.4609
0.85	1.62
15.3	17.82
18623.5	3782.699951
252.450012	13.77
54726.40234	18085.67969
1286.050049	18.629999
9335.549805	2451.060059
24977.25	5036.580078
54387.25	31366.43945
3168.800049	785.700012
23.800001	13.77
9.35	16.200001
7373.75	1972.349976
3785.900146	408.23999
99102.35156	61166.33984
1.7	14.58
895.900024	114.209999
2383.400146	311.850006
39.950001	12.96
468.350006	17.01
10372.54981	4546.529785
9.35	8.91
21724.30078	10503.27051
17.85	2.43
29.75	10.53
30637.40039	4170.689941
68748.85156	27073.43945
6.8	17.82
3417.850098	487.619995
55448.05078	23251.85938
11.05	18.629999
13.6	3.24
36.549999	15.39
25.5	24.299999
39.950001	8.91
42.5	16.200001
205.700012	49.41
17	32.400002
49210.75	15537.41992
369.75	7.29
6.8	12.15
10982.85059	4657.5
34430.10156	11424.24023
12.75	12.96
22.1	16.200001
413.950012	24.299999
12949.75	2735.370117
189.550003	42.93
10676.85059	1965.060059
5.95	8.91
13261.7002	2093.040039
28.050001	15.39
28.050001	4.05
31.450001	6.48
38.25	4.05
84.150002	2.43
4500.75	2003.130005
368.900024	30.780001
146.199997	10.53
18.700001	13.77
554.200012	27.540001
26.35	4.86
1130.5	93.150002
27.200001	8.1
1170.450073	228.419998
4445.5	601.02002
44.200001	10.53
5.1	8.91
14.450001	14.58
11985	3350.159912
9061.850586	1896.209961
383.350006	29.969999
956.25	79.379997
4.25	16.200001
291.550018	46.98
5232.600098	964.710022
164.900009	15.39
119475.1563	41737.67969
89.25	38.880001
419.050018	27.540001
871.25	35.639999
13.6	17.82
24.650002	22.68
7.65	3.24
19926.55078	5495.850098
30513.30078	8232.839844
0.85	24.299999
15637.4502	4853.52002
1677.050049	94.769997
34	32.400002
4.25	6.48
41688.25	8196.389648
297.5	11.34
2073.150146	545.940002
122303.9531	33169.5
56.100002	30.780001
2034.900024	420.390015
40.800003	21.059999
18205.30078	1927.800049
62138.40234	20612.07031
10850.25	2924.100098
33603.05078	13707.62988
13.6	14.58
748.850037	98.010002
45.900002	34.830002
8729.5	1787.670044
3775.700195	353.970001
7.65	18.629999
85	4.86
98205.60156	49879.80078
17520.20117	3146.040039
47018.60156	20241.08984
72686.89844	20446.01953
201.450012	18.629999
491.300018	32.400002
23.800001	4.86
8.5	19.440001
26.35	0.81
386.75	33.209999
5.1	3.24
28.050001	17.01
12.75	16.200001
627.299988	0.81
57.800003	34.02
36.549999	34.02
76.5	51.029999
1873.400024	214.649994
38.25	11.34
27907.20117	3964.949951
50.150002	36.450001
40.800003	32.400002
17.85	36.450001
28087.40039	4882.680176
75241.14844	20190.06055
39.100002	14.58
15787.05078	3841.830078
7.65	19.440001
32.299999	16.200001
18318.34961	5278.77002
0.85	19.440001
324.700012	25.92
42869.75	13252.41016
3.4	13.77
33.150002	15.39
10.200001	12.96
50251.15234	4070.25
551.650024	4.86
70346.85156	19505.60938
3.4	18.629999
84284.30469	10495.16992
9.35	6.48
53.550003	32.400002
21215.15039	4065.389893
11.05	16.200001
44.200001	29.969999
23.800001	27.540001
31944.70117	3713.040039
1.7	3.24
553.350037	8.91
2119.050049	132.029999
23.800001	8.1
9.35	2.43
71472.25	21247.10938
442.850006	13.77
73.099998	1.62
10.200001	18.629999
18111.80078	5878.169922
16.15	7.29
28.900002	31.59
2.55	31.59
13.6	34.02
28762.30078	2104.380127
9790.299805	1621.619995
5.1	8.1
74505.89844	21904.83008
28.050001	8.91
165.75	27.540001
167.450012	8.1
9616.049805	2406.51001
343.400024	36.450001
80.75	6.48
271.149994	23.49
3882.800049	554.849976
37.400002	17.01
28.050001	20.25
19842.40039	4538.430176
19.550001	25.92
34691.90234	16224.29981
3.4	6.48
2.55	3.24
18.700001	6.48
2.55	16.200001
17	13.77
3.4	7.29
42460.90234	18638.91016
39.950001	12.15
70156.45313	14770.34961
35.700001	25.110001
36.549999	16.200001
3962.700195	873.98999
35.700001	14.58
13237.90039	7238.160156
63.75	30.780001
39411.94922	9210.509766
40142.94922	17201.16016
14359.05078	3684.689941
44688.75	10815.12012
52852.15234	21028.41016
6.8	26.73
6465.100098	709.559998
23604.5	2068.73999
39.950001	29.16
757.350037	55.080002
140.25	36.450001
17.85	36.450001
32.299999	46.170002
24864.20117	6716.52002
13216.65039	3224.610107
8.5	11.34
2075.699951	35.639999
5.1	10.53
35270.75	6399
42.5	29.969999
39.100002	20.25
232.900009	15.39
50026.75	12485.33984
7106	1264.410034
84347.20313	24777.08984
1280.099976	94.769997
4097.850098	264.059998
25583.30078	3755.159912
87.550003	29.16
5.1	7.29
10.200001	5.67
20531.75	2648.699951
50.150002	8.1
17989.40039	3965.76001
20004.75	5491.799805
23632.55078	6516.450195
1524.900024	51.84
35870	10582.65039
22.950001	12.96
15963	4837.319824
40619.80078	25137.54102
33860.60156	10439.28027
12.75	4.86
169656.6094	83755.61719
572.049988	14.58
13.6	21.870001
10400.60059	2646.27002
11.900001	1.62
3078.700195	258.390015
37643.10156	7716.060059
6.8	12.15
63552.80078	16576.65039
17	18.629999
43.350002	13.77
62.050003	27.540001
22543.70117	7586.459961
29.75	30.780001
1046.349976	55.080002
8927.549805	2377.350098
27.200001	28.35
33753.5	11299.5
30.6	26.73
39.950001	17.82
67.150002	24.299999
905.25	153.899994
6.8	28.35
28.900002	46.170002
28.050001	3.24
44.200001	25.92
3932.100098	335.339996
21.25	15.39
14788.30078	5005.799805
14781.5	2691.630127
17.85	17.01
20.400002	12.15
1546.150024	136.889999
18540.20117	2450.25
39.950001	1.62
50736.5	14307.03027
4252.550293	357.209991
68.849998	18.629999
88891.30469	45662.94141
0.85	18.629999
19.550001	24.299999
19356.20117	5633.549805
23.800001	43.740002
42216.95313	10317.78027
23.800001	17.82
149902.6094	57894.75
45.900002	8.1
13.6	16.200001
578.850037	17.01
5240.25	131.220001
4401.300293	626.130005
10904.65039	3111.209961
1230.800049	243.809998
113.900002	3.24
15861	601.02002
192.100006	1.62
8.5	24.299999
37542.80078	8503.379883
48242.60156	24146.91016
1.7	8.91
50671.90234	9792.900391
25.5	11.34
32.299999	3.24
22871.80078	4450.140137
28.050001	4.05
134.300003	7.29
50.150002	26.73
1204.450073	85.050003
904.400024	47.790001
0.85	10.53
578.850037	25.92
6.8	20.25
39264.05078	9106.830078
22.1	11.34
23.800001	13.77
7081.350098	835.109985
113075.5	5282.819824
20.400002	10.53
2.55	24.299999
1562.300049	40.5
105230	52399.71094
5.1	15.39
107.950005	14.58
289.850006	14.58
39.950001	37.259998
216.75	5.67
45.900002	16.200001
37760.40234	3926.880127
22000.55078	6952.22998
31.450001	12.15
101.150002	13.77
863.600037	17.01
53161.55078	19894.41016
6.8	6.48
44.200001	1.62
42.5	25.110001
4101.25	907.200012
22.950001	31.59
114776.3516	57284.01172
2297.550049	611.549988
8.5	6.48
112.200005	7.29
33.150002	34.02
10458.40039	1387.530029
28.900002	9.72
4931.700195	900.720032
1031.900024	72.090004
57.800003	46.170002
110.5	6.48
28.050001	23.49
59.5	35.639999
5364.350098	1610.280029
117362.9063	52509.05859
134540.5469	69511.77344
62894.05078	18245.25
9.35	14.58
47119.75	15839.54981
129.199997	25.110001
104823.7031	23732.18945
61723.60156	15574.67969
1104.150024	148.229996
30537.95117	9662.490234
1.7	12.15
2.55	5.67
906.950012	199.259995
26.35	8.91
1607.350098	215.460007
16.15	22.68
37928.69922	12324.15039
3596.350098	213.839996
67918.39844	28856.25
81697.75	34045.92188
1.7	35.639999
5127.200195	1515.51001
206130.1094	80189.1875
1867.450073	758.159973
1741.650024	190.350006
20608.25	8220.69043
65236.65234	13703.58008
2.55	20.25
10236.54981	2383.02002
2311.150146	591.299988
13.6	26.73
8.5	24.299999
32.299999	27.540001
8790.700195	2466.449951
11.05	9.72
15987.65039	2394.360107
61.200001	33.209999
18324.30078	6511.589844
33.150002	19.440001
16.15	4.05
5120.399902	541.890015
19095.25	6703.560059
54.400002	61.560001
22.950001	21.870001
3050.650146	582.390015
39.950001	16.200001
77.349998	2.43
79585.5	36207
2703	1082.160034
22288.70117	5539.589844
280.5	19.440001
3757	694.169983
190.400009	23.49
15.3	19.440001
9191.049805	2663.280029
17.85	3.24
13107.85059	2648.699951
9.35	33.209999
16.15	25.92
990.25	127.169998
17.85	9.72
10.200001	0.81
15334	2712.689941
4.25	4.05
54887.05078	19479.68945
39.100002	8.91
3321.800049	511.110016
464.950012	30.780001
11231.90039	3705.75
122910	56789.91016
15825.30078	5484.510254
2929.950195	112.590004
53652.85156	11895.66016
90743.45313	42027.66016
57950.45313	9343.349609
14.450001	34.02
44.200001	21.870001
9.35	26.73
8554.400391	1427.219971
4340.100098	199.259995
66672.30469	28354.05078
1105.849976	79.379997
30.6	6.48
85055.25	22632.21094
86020	39632.48828
3.4	25.110001
389.300018	17.01
7505.5	157.949997
44.200001	20.25
64.599998	22.68
4350.300293	1111.319946
2105.449951	47.790001
413.950012	35.639999
52071.85156	10888.02051
1955	150.660004
842.350037	10.53
40.800003	28.35
3.4	3.24
23.800001	1.62
39.100002	1.62
289.850006	55.889999
56.100002	26.73
8.5	5.67
19.550001	11.34
27.200001	12.15
39.100002	34.830002
34.850002	33.209999
30.6	29.16
17.85	14.58
39.100002	16.200001
5347.350098	2595.23999
39.950001	15.39
51.850002	17.82
6525.450195	809.190002
20.400002	4.05
3941.450195	817.289978
1002.150024	38.07
8.5	22.68
14009.7002	2471.310059
2.55	0.81
104229.5547	32434.83008
28451.20117	9980.820312
54.400002	36.450001
617.100037	27.540001
21573	6394.950195
472.600006	59.939999
612	50.220001
71924.45313	25542.54102
4.25	17.01
11.900001	28.35
113.900002	50.220001
9.35	33.209999
17	25.110001
1195.099976	177.389999
3670.300049	768.690002
710.600037	36.450001
30.6	10.53
45382.35156	6993.540039
106.25	22.68
37164.55078	9825.299805
37048.10156	10061.00977
34	14.58
31.450001	48.599998
38255.10156	12196.98047
54860.70313	20787.83984
9.35	5.67
24.650002	16.200001
26569.30078	5960.790039
103596.3047	61236.80859
1966.900024	121.5
3154.350098	287.549988
40.800003	16.200001
52400.80078	15376.23047
3.4	13.77
53.550003	15.39
74.800003	3.24
109095.8047	54581.03906
17.85	5.67
6683.550293	974.429993
25893.55078	6096.870117
23.800001	22.68
13.6	17.82
10.200001	41.310001
56695	24471.7207
40.800003	25.110001
23.800001	34.830002
31313.15039	8008.470215
12558.75	1830.599976
6080.900391	831.869995
7.65	14.58
8499.150391	1416.690063
110255.2031	44758.98047
1101.599976	372.600006
42169.35156	13087.16992
6167.600098	767.880005
8482.150391	1374.569946
45.050003	0.81
22.950001	19.440001
287.300018	30.780001
2545.75	327.23999
17	42.93
4083.400146	532.169983
39843.75	19969.74023
93130.25	38607.83984
20.400002	29.969999
16.15	25.110001
4773.600098	515.970032
37214.69922	9767.790039
9104.350586	1639.440063
37181.55078	9833.400391
15.3	52.650002
444.550018	12.15
8.5	0.81
51	20.25
2.55	30.780001
19.550001	6.48
183015.2031	87235.38281
571.200012	7.29
2858.550049	592.919983
33.150002	34.02
5.95	25.92
23.800001	4.86
81.600006	21.870001
2.55	12.15
441.150024	9.72
23.800001	23.49
78.200005	10.53
33.150002	28.35
48012.25	10427.94043
1.7	9.72
161.5	7.29
32714.80078	10683.90039
11.900001	8.91
126.650002	21.059999
24.650002	17.01
17	3.24
58185.90234	28804.41016
12.75	21.059999
264.350006	38.880001
172497.3125	66702.6875
12392.15039	2600.909912
32124.90039	8643.509766
533.799988	29.16
590.75	46.98
5749.400391	1272.51001
114.75	17.01
4.25	3.24
1142.400024	76.139999
38.25	9.72
280.5	31.59
22.1	21.870001
17	12.96
393.550018	9.72
34	26.73
79.900002	34.02
385.050018	34.02
74566.25	16239.69043
9.35	1.62
39.950001	8.1
34963.90234	11593.53027
9251.400391	1159.109985
56.950001	3.24
23.800001	12.96
84157.65625	25354.61914
5.1	21.059999
5.1	8.1
1496.850098	67.230003
2083.350098	690.119995
28.900002	6.48
124.100006	21.870001
2085.050049	99.629997
17.85	12.15
34	15.39
23904.55078	12772.08008
967.300049	37.259998
256.700012	1.62
1326	149.039993
20.400002	21.059999
108.800003	14.58
25.5	13.77
21422.55078	5294.160156
40.800003	29.969999
48.450001	26.73
12275.7002	7345.890137
455.600006	37.259998
13691.80078	2942.72998
45461.40234	11318.94043
75913.5	39979.98047
22836.95117	1661.310059
342.550018	52.650002
17.85	1.62
23.800001	15.39
28.900002	4.05
75802.14844	25906.23047
101225.6563	44895.87109
5.95	2.43
33.150002	23.49
238.850006	16.200001
46.75	17.82
7.65	27.540001
92962.80469	18831.68945
170	6.48
43.350002	17.01
4431.050293	678.780029
159.800003	50.220001
25.5	10.53
15645.9502	2359.530029
64314.40234	1766.609985
25.5	19.440001
1388.050049	49.41
42.5	41.310001
1069.300049	240.570007
57.800003	1.62
25.5	5.67
76.5	42.119999
140.25	35.639999
84.150002	25.110001
19272.90039	2207.25
94882.10156	19035.81055
67990.64844	23732.18945
50305.55078	15439.41016
8.5	12.96
37.400002	5.67
24.650002	17.01
7652.550293	903.960022
19.550001	29.969999
630.700012	44.549999
164.900009	51.84
2861.100098	657.720032
39258.10156	16351.46973
20.400002	21.870001
22072.80078	9876.330078
45.050003	3.24
238	26.73
55372.40234	23750.00977
11.900001	16.200001
1103.300049	60.75
37685.60156	16066.34961
23.800001	16.200001
33.150002	21.870001
28.900002	9.72
23.800001	8.1
3.4	31.59
103530.8516	27586.16992
8.5	26.73
5892.200195	1005.210022
17	9.72
317.899994	7.29
156.400009	25.110001
57970.85156	22326.83984
17	3.24
34.850002	33.209999
5.95	15.39
74.800003	4.05
7581.150391	1172.069946
78906.35156	37655.28125
43378.90234	7588.080078
4532.200195	376.649994
12104	3655.530029
13531.15039	2750.76001
16.15	12.15
16.15	7.29
22.950001	25.110001
25.5	12.15
44.200001	5.67
102872.1016	29744.82031
169.150009	32.400002
5.1	24.299999
118151.7031	51426.08984
4567.899902	1359.180054
16.15	3.24
521.900024	86.669998
97.75	19.440001
5.1	2.43
34	21.059999
13084.90039	1734.209961
11546.40039	2123.01001
2.55	5.67
4.25	10.53
30.6	1.62
6023.100098	1277.369995
11.05	18.629999
13.6	22.68
52928.65234	14847.29981
42.5	10.53
5066	1576.26001
29590.20117	13587.75
67.150002	42.93
1.7	6.48
38.25	5.67
9.35	17.82
33592.85156	8697.780273
34634.10156	14715.27051
10.200001	21.870001
14826.55078	4640.490234
39378.80078	11840.58008
13.6	2.43
1379.550049	147.419998
500.650024	353.970001
36425.05078	14281.11035
1096.5	35.639999
140.25	32.400002
52921	18418.58984
48.450001	47.790001
36.549999	60.75
10.200001	17.01
16698.25	3157.380127
4.25	13.77
101947.3047	45479.07031
35.700001	10.53
21079.15039	6722.189941
832.150024	197.639999
143.650009	8.91
34.850002	43.740002
52227.40234	15162.38965
1535.100098	17.82
4196.450195	1263.599976
539.75	49.41
42771.15234	8774.730469
25.5	30.780001
6159.950195	1250.640015
91177.80469	26279.64063
1173	201.690002
1360.850098	74.519997
199.75	30.780001
4.25	9.72
45.900002	42.93
194.650009	22.68
6.8	17.82
11.05	38.880001
1175.550049	106.919998
22.1	7.29
35471.35156	6002.100098
1022.550049	6.48
14.450001	5.67
14.450001	9.72
3594.650146	528.929993
8259.450195	1899.449951
23.800001	34.02
1604.800049	98.010002
20198.55078	7848.899902
5394.100098	1267.650024
45.050003	51.029999
13.6	23.49
